Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
115,:,1612264332.65,29.283,0,229,0,0,240309497,0.25,5,0.8
114,:,1612264328.05,37.069,0,229,0,0,2034693659,0.125,25,0.8
113,:,1612264327.853,37.476,0,229,0,0,3390822559,0.5,25,0.8
118,:,1612264338.761,29.754,0,229,0,0,1111384852,0.5,5,0.9
122,:,1612264343.549,26.95,0,229,0,0,1501843923,2,1,0.95
123,:,1612264345.115,26.668,0,229,0,0,733348321,0.25,1,0.8
117,:,1612264336.945,36.568,0,229,0,0,2034693659,0.25,25,0.8
116,:,1612264336.645,36.949,0,229,0,0,2034693659,0.5,25,0.95
124,:,1612264346.471,28.595,0,229,0,0,4017802264,1,5,0.8
125,:,1612264346.666,29.389,0,229,0,0,3543305936,0.5,5,0.95
119,:,1612264339.724,37.033,0,229,0,0,1501843923,0.125,25,0.95
126,:,1612264349.143,29.359,0,229,0,0,1111384852,0.125,5,0.8
120,:,1612264340.589,38.219,0,229,0,0,2289609983,1,25,0.9
121,:,1612264343.298,39.066,0,229,0,0,384799037,1,25,0.95
128,:,1612264358.767,28.542,0,229,0,0,4017802264,2,1,0.9
129,:,1612264361.935,28.605,0,229,0,0,2289609983,0.25,1,0.9
127,:,1612264355.181,39.061,0,229,0,0,384799037,2,25,0.9
132,:,1612264368.516,27.276,0,229,0,0,4017802264,0.125,1,0.9
133,:,1612264370.502,29.59,0,229,0,0,384799037,0.125,5,0.9
136,:,1612264373.596,27.319,0,229,0,0,90715284,0.25,1,0.95
137,:,1612264375.067,26.544,0,229,0,0,991818103,0.5,1,0.9
135,:,1612264373.515,28.246,0,229,0,0,3543305936,1,1,0.8
130,:,1612264365.121,36.833,0,229,0,0,1395720285,0.25,25,0.95
138,:,1612264376.057,27.289,0,229,0,0,991818103,0.5,5,0.8
131,:,1612264365.331,38.157,0,229,0,0,90715284,0.25,25,0.8
140,:,1612264378.504,27.476,0,229,0,0,733348321,0.125,5,0.95
142,:,1612264382.367,25.937,0,229,0,0,1395720285,0.5,1,0.9
134,:,1612264371.785,37.853,0,229,0,0,1111384852,2,25,0.8
139,:,1612264376.759,37.93,0,229,0,0,3543305936,2,25,0.8
141,:,1612264378.81,36.762,0,229,0,0,3602412539,0.125,25,0.9
144,:,1612264390.542,27.904,0,229,0,0,3390822559,0.25,5,0.8
145,:,1612264394.244,27.883,0,229,0,0,4047805392,1,5,0.8
146,:,1612264395.795,29.68,0,229,0,0,240309497,0.125,5,0.9
143,:,1612264387.311,38.738,0,229,0,0,3543305936,0.125,25,0.95
147,:,1612264400.095,27.832,0,229,0,0,2289609983,1,1,0.8
151,:,1612264401.957,27.513,0,229,0,0,2390141961,0.5,1,0.8
150,:,1612264401.764,27.983,0,229,0,0,4017802264,2,1,0.95
152,:,1612264403.349,26.492,0,229,0,0,4047805392,0.5,1,0.8
148,:,1612264400.918,29.288,0,229,0,0,1953635580,0.25,5,0.8
153,:,1612264403.491,28.444,0,229,0,0,90715284,0.125,5,0.95
155,:,1612264408.307,27.699,0,229,0,0,107577988,1,1,0.95
156,:,1612264409.641,28.941,0,229,0,0,3602412539,1,5,0.8
149,:,1612264401.612,38.895,0,229,0,0,384799037,0.5,25,0.9
157,:,1612264414.692,27.341,0,229,0,0,3390822559,0.5,1,0.95
154,:,1612264405.983,37.924,0,229,0,0,2182315642,0.25,25,0.8
158,:,1612264415.574,29.504,0,229,0,0,1953635580,0.25,5,0.95
159,:,1612264418.449,27.66,0,229,0,0,733348321,0.25,5,0.8
162,:,1612264426.052,27.066,0,229,0,0,991818103,0.5,5,0.95
161,:,1612264425.478,27.97,0,229,0,0,3602412539,2,1,0.9
164,:,1612264429.473,28.447,0,229,0,0,107577988,1,5,0.8
165,:,1612264429.75,28.351,0,229,0,0,4173556719,0.5,5,0.9
166,:,1612264429.842,28.572,0,229,0,0,4173556719,0.5,5,0.8
168,:,1612264431.937,26.888,0,229,0,0,4173556719,1,1,0.95
160,:,1612264422.13,38.09,0,229,0,0,1953635580,0.5,25,0.95
163,:,1612264427.93,36.438,0,229,0,0,991818103,1,25,0.95
170,:,1612264438.585,26.072,0,229,0,0,4047805392,0.5,1,0.95
167,:,1612264430.208,36.473,0,229,0,0,733348321,0.125,25,0.95
171,:,1612264440.51,28.197,0,229,0,0,4173556719,1,5,0.8
173,:,1612264443.909,27.003,0,229,0,0,1501843923,0.125,1,0.8
169,:,1612264436.008,36.936,0,229,0,0,2390141961,0.5,25,0.8
175,:,1612264446.111,28.75,0,229,0,0,90715284,0.25,5,0.95
172,:,1612264442.035,37.72,0,229,0,0,3602412539,0.5,25,0.8
176,:,1612264453.121,27.928,0,229,0,0,3602412539,0.25,1,0.9
174,:,1612264445.079,37.23,0,229,0,0,107577988,0.5,25,0.9
180,:,1612264458.417,28.122,0,229,0,0,2034693659,0.25,5,0.9
181,:,1612264458.827,29.581,0,229,0,0,3543305936,2,5,0.95
177,:,1612264453.45,37.68,0,229,0,0,90715284,0.25,25,0.95
184,:,1612264464.659,28.173,0,229,0,0,2289609983,2,1,0.9
178,:,1612264457.923,36.194,0,229,0,0,4047805392,2,25,0.95
185,:,1612264466.684,29.477,0,229,0,0,3543305936,2,5,0.8
179,:,1612264458.104,38.547,0,229,0,0,240309497,1,25,0.95
182,:,1612264460.223,37.389,0,229,0,0,1953635580,1,25,0.9
187,:,1612264470.915,27.562,0,229,0,0,4047805392,2,5,0.8
183,:,1612264464.371,38.148,0,229,0,0,3602412539,1,25,0.9
186,:,1612264468.71,38.171,0,229,0,0,1953635580,0.125,25,0.9
190,:,1612264479.756,28.398,0,229,0,0,1395720285,0.25,5,0.8
192,:,1612264482.311,28.68,0,229,0,0,3602412539,1,1,0.9
188,:,1612264472.946,38.573,0,229,0,0,3602412539,2,25,0.9
189,:,1612264474.864,38.309,0,229,0,0,1953635580,0.25,25,0.95
191,:,1612264481.051,36.916,0,229,0,0,733348321,0.125,25,0.8
197,:,1612264494.119,28.243,0,229,0,0,4173556719,2,1,0.95
193,:,1612264486.542,38.781,0,229,0,0,240309497,2,25,0.95
198,:,1612264496.164,29.246,0,229,0,0,1111384852,0.25,5,0.95
194,:,1612264488.41,37.793,0,229,0,0,4017802264,0.5,25,0.8
195,:,1612264491.131,37.749,0,229,0,0,107577988,0.25,25,0.95
196,:,1612264492.834,38.071,0,229,0,0,3602412539,0.5,25,0.9
199,:,1612264496.654,36.194,0,229,0,0,4047805392,0.125,25,0.95
204,:,1612264508.156,28.131,0,229,0,0,733348321,0.25,5,0.9
203,:,1612264506.883,29.722,0,229,0,0,2182315642,0.25,5,0.8
200,:,1612264497.615,39.243,0,229,0,0,240309497,0.125,25,0.8
201,:,1612264498.478,38.483,0,229,0,0,4173556719,2,25,0.9
202,:,1612264502.52,37.533,0,229,0,0,3390822559,0.5,25,0.95
205,:,1612264510.993,29.062,0,229,0,0,4173556719,1,5,0.9
207,:,1612264513.175,29.41,0,229,0,0,4017802264,0.5,5,0.8
206,:,1612264511.522,37.108,0,229,0,0,2034693659,1,25,0.95
209,:,1612264522.363,26.501,0,229,0,0,991818103,0.125,1,0.8
210,:,1612264525.325,28.184,0,229,0,0,2182315642,2,1,0.8
212,:,1612264526.206,28.05,0,229,0,0,1953635580,0.25,1,0.9
208,:,1612264517.97,37.322,0,229,0,0,4047805392,0.5,25,0.9
213,:,1612264528.882,29.049,0,229,0,0,4017802264,0.125,5,0.8
214,:,1612264530.908,28.996,0,229,0,0,4017802264,0.125,5,0.95
215,:,1612264532.851,27.421,0,229,0,0,107577988,1,1,0.9
211,:,1612264525.413,36.515,0,229,0,0,1395720285,0.5,25,0.9
217,:,1612264536.608,29.286,0,229,0,0,384799037,2,5,0.95
218,:,1612264536.861,29.398,0,229,0,0,240309497,1,5,0.9
221,:,1612264540.058,27.057,0,229,0,0,1395720285,0.125,5,0.9
220,:,1612264540.056,27.776,0,229,0,0,3602412539,1,1,0.8
222,:,1612264542.587,27.264,0,229,0,0,3602412539,1,1,0.95
216,:,1612264536.289,38.489,0,229,0,0,3602412539,0.125,25,0.8
219,:,1612264536.963,38.078,0,229,0,0,107577988,1,25,0.9
223,:,1612264548.632,27.753,0,229,0,0,1501843923,0.125,5,0.8
225,:,1612264553.511,28.315,0,229,0,0,4173556719,0.5,5,0.95
227,:,1612264555.294,27.088,0,229,0,0,1501843923,1,1,0.9
226,:,1612264554.259,28.157,0,229,0,0,2034693659,0.125,5,0.9
224,:,1612264548.866,37.113,0,229,0,0,2289609983,0.25,25,0.9
230,:,1612264560.275,26.842,0,229,0,0,3390822559,0.25,1,0.8
228,:,1612264557.933,29.365,0,229,0,0,1111384852,2,5,0.8
232,:,1612264565.896,26.164,0,229,0,0,733348321,1,1,0.95
233,:,1612264566.261,27.978,0,229,0,0,1501843923,0.25,5,0.95
235,:,1612264567.834,28.145,0,229,0,0,733348321,2,5,0.8
236,:,1612264569.852,27.832,0,229,0,0,107577988,2,1,0.95
229,:,1612264559.907,38.046,0,229,0,0,1953635580,0.125,25,0.95
231,:,1612264561.931,36.867,0,229,0,0,2390141961,0.25,25,0.8
238,:,1612264575.044,26.448,0,229,0,0,3390822559,0.25,1,0.9
239,:,1612264576.388,26.651,0,229,0,0,4047805392,2,1,0.9
237,:,1612264574.78,28.49,0,229,0,0,4017802264,0.25,5,0.8
234,:,1612264567.118,39.517,0,229,0,0,384799037,0.25,25,0.95
240,:,1612264581.828,27.964,0,229,0,0,1395720285,2,5,0.95
242,:,1612264582.419,27.384,0,229,0,0,733348321,1,5,0.8
241,:,1612264582.385,27.666,0,229,0,0,2289609983,0.5,1,0.95
243,:,1612264585.981,27.753,0,229,0,0,3390822559,1,5,0.95
245,:,1612264587.3,26.46,0,229,0,0,2034693659,0.25,1,0.8
244,:,1612264587.12,28.04,0,229,0,0,2034693659,1,5,0.9
248,:,1612264595.982,26.386,0,229,0,0,733348321,2,1,0.8
247,:,1612264594.241,29.315,0,229,0,0,240309497,0.5,5,0.8
251,:,1612264598.8,26.489,0,229,0,0,2390141961,1,1,0.9
249,:,1612264597.686,27.909,0,229,0,0,107577988,2,5,0.9
250,:,1612264597.955,27.937,0,229,0,0,733348321,0.5,5,0.9
252,:,1612264601.494,26.676,0,229,0,0,733348321,2,1,0.9
246,:,1612264592.062,37.453,0,229,0,0,1111384852,0.125,25,0.95
254,:,1612264603.273,29.973,0,229,0,0,3602412539,0.5,5,0.95
255,:,1612264606.638,28.953,0,229,0,0,3543305936,2,1,0.95
257,:,1612264609.805,27.046,0,229,0,0,1501843923,2,1,0.9
256,:,1612264609.795,27.12,0,229,0,0,2034693659,0.25,1,0.95
258,:,1612264610.053,28.131,0,229,0,0,240309497,0.25,1,0.8
253,:,1612264603.042,36.892,0,229,0,0,2390141961,0.5,25,0.95
260,:,1612264613.762,27.49,0,229,0,0,90715284,0.25,1,0.9
259,:,1612264613.736,28.667,0,229,0,0,384799037,0.5,1,0.8
261,:,1612264615.161,29.088,0,229,0,0,3602412539,0.25,5,0.95
263,:,1612264623.557,27.067,0,229,0,0,3390822559,0.5,1,0.8
262,:,1612264622.371,28.713,0,229,0,0,3390822559,1,5,0.8
265,:,1612264625.598,28.664,0,229,0,0,240309497,2,1,0.95
268,:,1612264629.518,29.297,0,229,0,0,384799037,2,5,0.9
264,:,1612264625.291,37.858,0,229,0,0,1953635580,0.5,25,0.9
266,:,1612264625.895,38.164,0,229,0,0,384799037,1,25,0.8
267,:,1612264628.171,36.617,0,229,0,0,2034693659,0.5,25,0.9
272,:,1612264636.918,28.17,0,229,0,0,2289609983,2,1,0.95
270,:,1612264635.594,29.527,0,229,0,0,3602412539,2,5,0.9
271,:,1612264636.853,29.074,0,229,0,0,3602412539,0.125,5,0.95
274,:,1612264639.937,28.157,0,229,0,0,2182315642,1,1,0.95
275,:,1612264641.254,27.18,0,229,0,0,3390822559,2,1,0.8
269,:,1612264633.249,38.842,0,229,0,0,2390141961,1,25,0.95
277,:,1612264644.252,28.728,0,229,0,0,2182315642,0.125,1,0.9
273,:,1612264638.186,38.175,0,229,0,0,1111384852,1,25,0.9
279,:,1612264651.086,26.568,0,229,0,0,991818103,1,1,0.9
278,:,1612264650.626,28.515,0,229,0,0,3602412539,2,1,0.8
276,:,1612264642.406,37.059,0,229,0,0,90715284,2,25,0.95
280,:,1612264654.266,27.605,0,229,0,0,1111384852,1,1,0.95
282,:,1612264663.151,26.958,0,229,0,0,1501843923,0.5,1,0.95
285,:,1612264665.09,26.844,0,229,0,0,1395720285,0.5,1,0.8
284,:,1612264664.79,28.301,0,229,0,0,2289609983,1,5,0.8
287,:,1612264665.928,28.293,0,229,0,0,991818103,2,5,0.9
288,:,1612264668.096,27.432,0,229,0,0,107577988,0.25,1,0.95
289,:,1612264668.437,27.365,0,229,0,0,991818103,0.25,5,0.95
281,:,1612264658.817,39.149,0,229,0,0,240309497,0.5,25,0.9
290,:,1612264672.093,28.472,0,229,0,0,2390141961,0.5,5,0.9
291,:,1612264672.983,28.629,0,229,0,0,107577988,2,5,0.95
283,:,1612264664.061,37.825,0,229,0,0,4017802264,2,25,0.95
292,:,1612264676.364,27.368,0,229,0,0,1501843923,0.25,5,0.8
286,:,1612264665.123,39.587,0,229,0,0,2182315642,1,25,0.95
294,:,1612264679.143,26.09,0,229,0,0,991818103,0.25,1,0.8
293,:,1612264677.656,28.953,0,229,0,0,4173556719,0.125,5,0.8
295,:,1612264679.467,28.446,0,229,0,0,3602412539,0.25,5,0.8
296,:,1612264681.873,36.842,0,229,0,0,107577988,0.5,25,0.95
298,:,1612264691.936,29.075,0,229,0,0,1111384852,2,5,0.9
299,:,1612264693.092,28.803,0,229,0,0,4017802264,0.25,5,0.95
302,:,1612264695.805,27.662,0,229,0,0,107577988,0.25,1,0.9
303,:,1612264697.968,26.621,0,229,0,0,3390822559,1,1,0.95
297,:,1612264690.112,38.786,0,229,0,0,2182315642,1,25,0.8
305,:,1612264701.615,28.352,0,229,0,0,2390141961,1,5,0.9
307,:,1612264703.735,27.262,0,229,0,0,2390141961,1,1,0.95
300,:,1612264694.224,37.571,0,229,0,0,3390822559,2,25,0.95
308,:,1612264704.712,28.639,0,229,0,0,2182315642,0.5,1,0.9
301,:,1612264695.53,38.492,0,229,0,0,240309497,1,25,0.9
306,:,1612264701.889,37.995,0,229,0,0,90715284,0.25,25,0.9
304,:,1612264700.567,39.855,0,229,0,0,3543305936,0.25,25,0.8
309,:,1612264705.235,36.833,0,229,0,0,1501843923,2,25,0.9
310,:,1612264706.611,39.023,0,229,0,0,3543305936,0.125,25,0.8
311,:,1612264707.915,37.736,0,229,0,0,733348321,0.125,25,0.9
313,:,1612264721.014,28.447,0,229,0,0,1111384852,0.25,1,0.95
314,:,1612264721.898,28.69,0,229,0,0,2182315642,0.125,1,0.95
315,:,1612264723.469,28.645,0,229,0,0,90715284,0.125,5,0.9
316,:,1612264724.592,28.121,0,229,0,0,2390141961,0.5,1,0.95
318,:,1612264729.97,26.826,0,229,0,0,2034693659,0.5,1,0.8
312,:,1612264718.717,38.634,0,229,0,0,1953635580,0.25,25,0.9
319,:,1612264730.999,27.689,0,229,0,0,3602412539,0.5,1,0.95
320,:,1612264731.797,27.515,0,229,0,0,1395720285,0.5,5,0.9
321,:,1612264733.353,27.335,0,229,0,0,2390141961,0.125,1,0.9
317,:,1612264728.901,38.315,0,229,0,0,4017802264,0.5,25,0.9
324,:,1612264740.424,29.323,0,229,0,0,1953635580,0.5,5,0.8
322,:,1612264734.024,35.982,0,229,0,0,991818103,2,25,0.9
327,:,1612264745.653,28.769,0,229,0,0,1501843923,2,5,0.8
323,:,1612264739.886,37.508,0,229,0,0,2182315642,0.5,25,0.8
325,:,1612264742.07,36.708,0,229,0,0,991818103,0.5,25,0.9
329,:,1612264750.591,29.869,0,229,0,0,2182315642,1,5,0.9
330,:,1612264752.116,29.233,0,229,0,0,3543305936,1,5,0.8
326,:,1612264745.636,36.877,0,229,0,0,733348321,1,25,0.8
332,:,1612264756.799,26.73,0,229,0,0,733348321,1,1,0.9
333,:,1612264757.354,28.884,0,229,0,0,3602412539,1,5,0.95
334,:,1612264758.691,27.99,0,229,0,0,107577988,0.5,1,0.8
328,:,1612264749.463,37.618,0,229,0,0,107577988,1,25,0.95
336,:,1612264760.691,29.191,0,229,0,0,107577988,1,5,0.95
331,:,1612264752.714,37.644,0,229,0,0,4017802264,1,25,0.9
335,:,1612264759.314,36.222,0,229,0,0,1501843923,0.5,25,0.8
337,:,1612264767.219,28.688,0,229,0,0,1111384852,2,1,0.9
338,:,1612264769.75,28.29,0,229,0,0,991818103,0.25,5,0.8
339,:,1612264770.008,28.91,0,229,0,0,384799037,2,1,0.8
340,:,1612264774.424,29.572,0,229,0,0,384799037,2,1,0.95
342,:,1612264778.78,27.519,0,229,0,0,4047805392,0.125,1,0.8
341,:,1612264777.396,29.601,0,229,0,0,2182315642,1,5,0.8
343,:,1612264780.463,28.34,0,229,0,0,2289609983,1,1,0.9
345,:,1612264782.515,27.297,0,229,0,0,1501843923,0.125,5,0.95
344,:,1612264781.352,28.582,0,229,0,0,1395720285,0.25,5,0.9
346,:,1612264783.532,28.763,0,229,0,0,3543305936,0.125,5,0.95
350,:,1612264789.885,29.095,0,229,0,0,2390141961,0.25,5,0.8
347,:,1612264786.241,35.764,0,229,0,0,2034693659,0.5,25,0.8
348,:,1612264786.684,37.247,0,229,0,0,3543305936,0.5,25,0.8
349,:,1612264787.084,37.267,0,229,0,0,90715284,0.125,25,0.8
351,:,1612264790.361,38.09,0,229,0,0,1953635580,1,25,0.8
355,:,1612264798.92,29.631,0,229,0,0,1111384852,2,5,0.95
356,:,1612264803.998,28.178,0,229,0,0,1953635580,0.5,1,0.9
353,:,1612264795.91,36.641,0,229,0,0,2390141961,0.25,25,0.9
352,:,1612264795.538,37.434,0,229,0,0,4047805392,0.25,25,0.9
354,:,1612264798.043,36.61,0,229,0,0,1501843923,0.5,25,0.9
357,:,1612264806.301,28.998,0,229,0,0,3390822559,0.25,5,0.9
358,:,1612264806.999,29.674,0,229,0,0,3602412539,2,5,0.8
359,:,1612264808.806,28.802,0,229,0,0,2289609983,0.125,5,0.8
360,:,1612264809.815,28.596,0,229,0,0,3390822559,0.25,5,0.95
361,:,1612264809.937,28.746,0,229,0,0,1953635580,1,1,0.8
362,:,1612264812.297,37.226,0,229,0,0,4017802264,0.125,25,0.95
364,:,1612264822.006,27.776,0,229,0,0,1501843923,1,5,0.8
366,:,1612264824.354,26.378,0,229,0,0,2034693659,1,1,0.95
363,:,1612264818.982,37.733,0,229,0,0,4017802264,0.25,25,0.95
368,:,1612264828.554,28.807,0,229,0,0,240309497,1,1,0.8
369,:,1612264832.178,27.782,0,229,0,0,991818103,2,5,0.8
365,:,1612264823.934,36.749,0,229,0,0,3390822559,0.125,25,0.9
372,:,1612264834.655,27.986,0,229,0,0,2034693659,0.125,5,0.95
367,:,1612264828.454,37.571,0,229,0,0,2182315642,0.125,25,0.8
375,:,1612264837.611,29.19,0,229,0,0,4173556719,1,5,0.95
377,:,1612264838.686,28.569,0,229,0,0,90715284,0.5,5,0.95
370,:,1612264832.553,37.309,0,229,0,0,2289609983,0.5,25,0.9
371,:,1612264832.975,37.088,0,229,0,0,4017802264,0.125,25,0.8
373,:,1612264835.302,36.731,0,229,0,0,4047805392,0.25,25,0.95
